m,n
128,180
80,25
126,164
116,72
134,128
21,72
86,73
38,143
157,51
76,195
38,83
111,111
67,166
34,119
84,151
35,184
178,132
74,174
52,10
41,25
12,36
156,85
192,193
112,103
14,193
199,43
54,19
95,109
112,200
11,131
185,45
135,180
109,65
139,64
169,39
23,133
100,54
151,193
88,143
175,137
127,193
42,36
102,197
126,195
81,21
151,21
182,185
96,66
17,200
186,25
185,124
145,167
188,108
196,93
134,52
50,29
124,54
129,88
89,139
12,45
194,11
124,29
85,41
21,109
127,95
66,20
19,125
11,169
14,174
49,44
89,48
75,33
171,29
195,193
53,113
84,72
21,126
31,53
121,135
17,63
25,196
124,196
45,121
41,155
177,18
182,70
140,124
82,199
162,179
22,145
149,143
54,50
182,193
104,127
10,184
145,196
104,197
20,67
50,72
35,99
49,95
144,109
70,28
178,127
134,75
80,40
42,161
109,26
84,168
67,142
95,17
86,138
32,41
135,195
25,62
36,81
102,57
40,181
104,195
96,147
80,29
123,137
44,141
13,38
196,92
93,96
164,110
173,129
169,171
196,166
137,10
53,160
168,160
150,112
54,193
43,37
54,132
171,54
77,27
28,135
38,144
77,140
127,97
177,144
127,119
40,129
173,105
122,184
100,138
99,81
11,87
160,86
61,162
17,19
70,70
99,105
33,181
111,21
96,163
192,68
156,66
30,152
125,100
65,199
161,109
114,196
35,23
168,132
64,18
198,199
32,138
77,138
198,28
195,102
159,187
24,155
74,130
114,131
127,172
184,197
46,28
114,37
47,159
162,171
80,23
193,59
16,47
138,187
151,198
25,29
120,75
179,47
72,167
104,44
200,62
86,91
15,69
43,160
91,141
121,94
83,17
13,87
76,73
107,135
97,132
167,43
121,54
150,125
43,153
101,171
113,35
58,98
191,170
69,44
47,185
193,126
34,174
68,47
122,116
111,14
68,102
108,21
29,187
107,196
110,52
63,93
39,80
158,61
52,74
75,165
150,187
170,199
16,20
193,134
149,57
169,15
13,113
129,66
98,52
74,108
82,50
91,177
125,16
69,200
97,156
46,76
113,163
169,98
109,88
74,90
179,166
104,57
42,131
130,141
159,197
175,189
197,60
198,86
75,96
184,40
25,162
145,154
83,85
163,42
161,16
99,121
13,91
157,48
16,67
39,101
96,172
170,129
19,168
182,177
48,177
135,118
132,31
106,54
49,27
72,118
82,190
81,130
99,52
160,25
142,133
51,196
74,126
177,35
188,145
153,136
162,81
122,130
77,85
170,85
107,76
179,120
75,120
110,49
81,14
75,106
169,172
84,46
133,125
106,141
157,58
139,107
85,68
95,74
63,107
175,169
69,11
120,197
179,156
56,84
125,195
110,192
65,200
122,164
101,50
197,79
133,80
183,73
113,97
13,163
124,103
108,97
188,92
159,53
187,182
122,144
199,78
76,131
41,43
44,48
106,176
47,24
86,199
172,15
131,58
200,34
198,139
42,90
83,67
190,62
95,147
167,155
15,128
75,82
114,197
61,64
59,175
23,13
50,10
194,118
157,141
156,152
27,17
144,143
95,49
70,154
117,109
74,149
43,46
77,20
63,48
15,108
126,99
92,29
65,179
64,77
131,138
28,46
18,41
96,142
155,172
10,15
71,95
18,57
100,199
92,162
18,18
70,108
149,41
189,33
52,153
186,156
19,38
194,113
80,67
16,141
29,119
33,197
153,92
73,40
173,14
117,58
82,47
58,181
64,28
125,97
16,186
83,85
59,182
173,164
155,184
145,73
101,34
89,17
102,97
184,159
116,90
103,89
100,111
39,144
15,82
119,134
185,149
57,123
163,161
136,130
56,96
191,52
91,179
95,191
106,150
101,174
53,90
181,135
41,137
21,63
92,183
82,24
175,86
136,13
28,117
191,135
71,34
137,122
45,96
141,75
182,127
153,182
145,173
45,27
166,97
74,122
51,100
39,120
132,75
46,49
74,38
140,99
77,57
131,182
65,98
176,91
104,85
89,147
83,121
43,66
41,53
166,50
100,181
162,57
111,60
116,163
140,171
183,46
147,131
170,58
68,142
38,174
159,15
175,199
63,79
200,195
51,51
84,69
194,158
68,41
153,16
111,125
62,62
66,56
94,69
96,114
133,47
171,143
74,172
34,69
18,27
149,178
112,137
29,169
95,103
178,198
62,39
144,62
35,12
173,196
197,33
173,167
185,18
144,189
182,22
136,126
13,56
156,66
126,34
90,93
27,196
58,106
151,108
84,54
80,42
50,132
170,157
182,115
107,179
153,92
136,95
117,82
148,56
80,140
49,22
60,140
89,148
186,107
122,136
67,68
132,18
54,76
49,93
52,130
71,54
78,63
146,25
96,75
174,25
135,192
166,153
153,80
76,158
182,25
165,89
107,114
128,169
158,199
120,175
198,74
111,117
33,83
117,119
29,62
80,165
94,32
159,37
31,24
30,121
157,178
36,55
114,134
188,12
194,63
73,186
91,67
175,58
109,43
105,18
47,181
195,76
130,128
157,139
52,103
122,94
123,160
137,154
15,173
105,44
108,130
68,139
42,22
28,133
153,81
28,82
60,132
133,101
21,153
43,155
82,162
71,64
115,101
193,95
178,138
151,24
118,45
77,170
63,90
88,45
38,109
49,174
187,68
100,145
172,32
62,48
159,192
198,139
66,77
184,149
138,182
55,60
13,113
175,96
189,200
88,120
53,160
23,96
81,138
192,143
73,14
124,146
132,126
178,140
120,23
124,152
158,194
79,123
186,120
194,108
59,188
100,56
85,193
31,172
102,136
89,164
74,171
33,47
132,68
69,107
30,29
81,177
167,173
68,59
64,195
38,185
177,56
55,23
117,27
39,61
176,84
15,91
12,147
119,138
153,96
182,146
151,125
65,153
170,101
79,179
187,117
116,87
74,143
53,76
102,90
21,141
122,169
156,123
145,108
27,43
88,166
190,137
163,24
197,93
158,38
82,148
176,78
144,147
200,174
62,83
190,37
73,198
199,181
101,87
77,152
171,65
48,152
71,181
172,177
101,153
109,56
197,154
96,146
75,139
165,111
28,86
164,102
10,16
138,85
61,15
133,61
180,147
40,180
19,15
135,149
93,104
194,126
30,39
26,112
62,155
195,198
18,96
199,115
198,126
199,145
134,155
69,35
133,18
12,195
35,104
155,18
26,97
109,93
184,129
126,123
72,165
143,76
67,123
15,101
152,46
200,22
11,28
163,74
11,107
117,88
189,182
137,85
70,116
138,81
82,128
59,200
174,66
40,175
140,117
155,29
14,188
32,93
30,40
172,80
28,12
71,65
157,193
94,174
114,26
84,66
153,38
122,194
76,193
180,82
96,22
147,115
79,197
46,189
50,187
123,79
116,183
118,54
198,81
167,151
151,25
141,35
45,138
42,51
139,46
77,43
90,94
76,168
84,40
130,190
66,11
63,66
192,187
57,32
88,120
183,127
86,154
182,50
87,130
107,48
94,78
35,200
159,130
92,106
84,80
144,72
57,135
130,157
153,87
51,179
159,37
196,196
25,163
198,17
175,71
148,138
189,167
144,95
48,28
104,186
185,13
52,174
168,74
121,118
48,173
102,164
148,137
152,110
169,15
179,174
157,29
136,27
119,160
63,90
153,61
121,172
127,25
122,107
171,23
18,187
118,191
105,166
73,83
142,197
120,170
158,67
164,128
199,122
107,99
19,175
105,58
57,76
122,69
176,133
96,141
184,49
182,115
190,97
68,72
112,158
75,47
25,11
55,51
135,115
67,170
149,74
186,40
198,198
152,54
60,196
181,138
22,188
31,15
43,35
167,138
153,153
101,70
88,152
98,25
108,103
110,151
47,143
107,66
173,150
72,186
170,13
152,29
68,131
13,77
194,36
190,186
118,192
105,127
147,56
125,68
61,194
157,114
36,136
93,79
31,185
178,117
131,28
72,52
103,129
98,77
169,22
73,99
108,169
80,116
165,43
158,24
195,117
127,105
186,90
27,85
108,165
36,126
44,161
132,142
40,73
31,156
153,188
196,108
103,100
182,179
157,148
114,80
85,167
168,60
178,75
74,178
112,126
145,16
53,148
148,28
149,17
87,96
36,166
173,15
167,104
83,181
164,95
78,118
105,76
109,36
65,178
91,38
48,69
131,80
90,142
96,82
52,23
162,29
189,119
91,82
83,12
148,131
187,76
14,25
106,80
40,135
16,136
131,133
52,55
128,11
121,140
161,70
116,149
137,108
32,151
11,21
124,142
55,88
35,186
137,154
157,128
39,44
150,144
153,45
10,156
11,41
74,161
46,155
100,15
85,78
177,21
18,144
51,121
170,42
182,176
173,36
103,12
130,76
76,14
54,141
66,178
169,166
93,66
181,146
106,187
66,34
162,176
86,133
58,200
177,187
130,35
39,186
135,189
110,58
111,15
97,101
98,96
157,134
78,171
42,142
44,137
57,199
12,25
38,191
71,52
21,45
194,130
143,175
107,69
143,143
122,125
116,35
147,106
110,37
148,172
80,80
41,101
184,45
189,133
65,110
129,98
58,176
90,190
76,196
32,19
163,10
156,96
113,120
97,173
128,168
147,104
187,78
22,151
200,161
121,120
187,199
48,28
32,108
128,127
128,89
110,167
42,50
92,186
42,92
89,95
164,36
171,31
70,53
197,11
76,103
102,154
161,97
42,17
165,41
91,128
24,106
29,85
149,192
162,28
16,102
182,160
125,58
181,94
92,103
131,139
190,38
93,48
95,82
43,74
61,190
57,48
75,50
77,97
57,155
194,115
101,66
111,79
86,131
162,15
84,161
76,48
28,47
127,93
104,87
149,152
193,15
148,59
66,51
52,64
122,23
78,77
143,47
76,196
182,197
73,164
178,159
122,39
139,128
78,95
57,183
131,180
68,61
194,175
55,11
159,92
120,109
174,35
128,58
47,29
155,38
92,12
88,175
93,174
135,110
127,51
137,73
75,125
134,75
66,170
151,108
139,109
102,115
95,95
60,67
118,95
193,93
142,73
188,138
54,115
162,95
54,168
182,160
109,155
189,85
129,151
109,85
197,13
22,97
179,100
36,88
57,129
43,126
63,200
16,36
48,162
80,198
13,95
73,83
35,143
112,45
137,128
84,58
63,65
181,46
15,170
152,67
11,95
19,87
29,42
121,180
147,160
177,161
160,27
18,106
95,43
139,116
81,85
85,76
109,89
146,136
137,178
156,119
49,28
192,87
87,36
94,94
178,69
73,139
151,190
94,59
140,94
186,190
39,183
100,114
49,190
52,101
59,179
165,29
13,192
31,87
18,186
147,80
188,149
197,156
190,130
74,150
98,116
26,72
88,193
32,132
161,138
41,22
116,184
172,147
75,26
158,180
13,29
138,10
20,123
94,146
175,121
140,52
194,113
119,171
116,146
130,100
79,12
144,107
160,127
64,197
173,89
14,100
53,68
90,187
86,63
120,110
142,167
16,58
129,199
140,73
70,80
105,175
130,170
43,114
31,187
86,24
87,160
16,180
129,54
105,195
60,127
37,23
127,183
113,131
47,186
175,66
146,95
139,193
31,42
163,186
71,57
159,185
51,10
115,189
186,163
147,154
87,111
105,175
153,132
89,161
159,157
152,68
115,87
159,37
117,96
150,22
85,54
12,184
144,25
152,185
137,34
62,76
110,131
191,141
90,22
199,92
193,114
16,152
70,60
80,49
148,115
52,71
39,134
120,129
38,29
177,190
48,104
116,14
187,60
193,37
172,160
95,53
75,68
78,63
158,65
54,98
88,133
107,104
50,137
164,140
51,159
68,21
110,163
77,22
21,139
128,26
112,92
172,10
118,51
125,132
130,115
16,53
134,105
83,71
181,165
189,189
88,147
156,17
143,66
188,97
96,14
182,61
146,62
87,67
118,96
130,48
190,171
84,17
166,27
167,96
150,170
83,159
32,102
51,139
194,28
158,106
46,89
23,39
182,70
32,94
128,161
144,114
50,46
31,93
38,130
186,65
113,75
34,113
60,28
80,12
67,13
168,27
29,35
75,192
103,157
116,74
134,146
125,85
153,152
91,170
153,115
199,119
93,28
126,10
124,144
28,173
131,99
45,119
182,199
25,15
109,80
19,54
65,146
11,167
20,75
196,58
57,86
105,35
13,15
147,135
183,170
91,191
94,81
150,125
65,38
76,183
58,60
120,176
81,38
112,125
82,118
168,132
127,109
102,126
183,94
157,181
104,40
169,106
173,150
33,45
76,67
162,48
34,30
49,187
154,47
39,187
127,193
59,97
124,105
85,164
178,63
25,127
186,141
185,113
16,159
63,95
104,156
111,63
140,197
91,45
147,108
69,42
155,37
112,124
97,52
58,178
89,157
44,26
169,44
76,104
71,168
195,106
118,149
95,134
16,102
72,159
174,18
30,81
26,67
182,30
88,84
78,144
58,144
16,173
153,65
105,111
32,12
176,21
152,15
79,35
49,104
78,70
147,178
11,146
55,196
110,178
150,139
192,115
85,98
149,173
93,87
101,77
85,32
95,15
101,77
44,135
68,107
15,158
29,179
180,16
47,31
157,101
120,114
162,132
78,79
118,170
193,176
31,113
143,35
174,83
183,154
34,79
49,171
115,169
124,47
108,122
109,173
159,98
137,105
88,170
187,126
16,58
189,171
68,133
15,78
182,88
175,71
72,55
189,75
132,11
22,101
164,147
11,82
23,162
13,130
72,25
164,148
68,127
42,143
97,139
94,89
153,102
164,24
92,82
26,148
188,63
190,61
24,187
79,84
193,109
118,46
24,43
77,152
171,66
184,141
184,196
133,187
194,158
130,58
173,83
193,152
45,25
172,195
30,142
60,49
125,26
104,24
34,122
20,173
158,190
17,86
176,130
137,98
183,97
77,162
190,184
108,175
55,63
156,142
92,58
194,142
82,99
186,171
45,150
180,176
52,173
42,109
80,112
179,50
27,176
184,127
26,182
96,132
132,25
110,132
54,190
28,142
156,192
24,89
167,47
47,67
64,20
116,143
92,164
117,162
48,44
39,130
100,55
65,154
128,153
41,188
167,190
93,133
54,72
18,164
12,95
28,82
54,94
30,31
47,70
56,71
36,102
107,186
148,87
131,13
19,123
87,148
76,21
155,13
36,87
129,90
114,80
90,78
13,32
67,139
136,140
157,24
73,137
176,151
76,153
192,124
112,97
27,64
168,83
110,184
74,121
163,109
127,84
118,165
22,38
134,26
152,199
137,57
165,170
63,55
127,186
184,196
121,181
18,158
24,98
87,92
111,14
124,181
122,78
109,153
80,122
25,88
17,128
106,23
161,184
107,34
19,18
41,13
145,86
77,138
83,105
195,104
137,164
111,161
22,99
11,127
167,32
112,39
172,144
45,62
26,144
164,32
41,137
136,10
25,42
104,105
198,195
114,174
35,135
195,36
42,172
175,35
46,48
131,17
150,56
90,129
65,30
155,126
148,127
26,76
62,23
66,104
58,149
178,182
20,150
184,88
148,75
57,174
121,82
97,161
182,42
58,99
85,163
146,99
87,167
148,101
92,68
18,140
96,107
179,198
88,29
131,10
150,104
48,185
173,129
20,162
99,37
16,104
196,92
38,24
63,31
103,186
114,184
108,93
21,158
83,35
83,26
195,189
169,192
192,191
187,76
173,21
166,178
69,117
138,113
31,200
191,161
135,192
10,20
72,118
124,77
15,98
34,192
171,139
97,47
177,58
50,139
65,28
199,82
53,131
105,64
32,40
135,131
177,134
178,142
183,78
192,147
128,49
149,94
185,171
124,129
167,130
181,138
48,194
129,168
11,173
65,193
79,176
43,65
140,55
56,148
91,143
103,150
19,164
96,69
111,186
103,39
107,99
68,200
58,148
17,24
155,141
84,90
84,33
129,60
60,187
174,185
187,85
96,125
195,119
84,64
154,68
44,74
23,158
101,79
90,42
58,30
133,81
31,33
191,120
191,78
104,178
155,156
117,199
169,18
169,171
59,113
125,42
152,47
94,30
74,177
74,76
101,110
117,34
93,50
88,134
151,48
33,109
62,85
162,40
169,31
144,50
11,124
27,56
85,162
17,115
166,82
46,163
118,36
29,119
66,104
134,74
39,87
184,192
20,33
136,183
172,101
169,100
43,92
84,59
150,91
108,52
162,80
154,67
35,150
162,129
92,86
198,169
116,168
89,44
143,46
84,176
20,44
153,84
122,130
101,168
43,96
93,130
116,35
143,106
84,185
181,31
167,38
98,144
170,124
43,20
106,65
79,31
176,52
71,106
33,20
135,183
63,123
125,51
195,61
54,19
137,70
48,197
49,128
175,195
168,34
113,30
174,59
115,23
149,112
47,150
19,124
25,49
103,20
116,95
84,156
26,10
131,71
111,191
182,149
66,25
92,34
150,17
152,19
142,31
148,138
107,132
135,189
194,54
157,83
112,173
39,124
128,94
84,19
149,184
55,30
143,84
160,126
129,22
156,19
48,76
99,16
66,134
171,14
65,146
160,130
58,109
117,156
78,109
14,200
22,113
39,63
143,110
84,111
33,175
135,59
69,178
90,81
64,63
200,32
28,94
121,101
64,108
149,74
16,148
153,171
36,33
185,77
66,173
142,124
54,123
153,127
135,195
45,10
42,137
158,25
37,134
55,178
15,79
124,152
63,163
88,146
65,51
17,130
19,138
90,190
117,145
43,113
101,62
125,124
190,186
99,59
28,123
137,89
69,44
162,157
84,145
155,89
72,163
55,12
19,25
153,166
33,22
178,78
122,139
71,189
163,119
152,30
32,26
80,182
46,171
92,43
104,109
168,45
24,100
70,23
85,50
171,124
158,37
18,93
39,128
147,80
35,15
57,193
184,81
130,128
94,23
25,139
151,135
47,18
158,155
124,57
179,140
112,120
193,91
26,163
196,84
41,186
65,51
99,49
177,23
179,23
62,44
43,37
75,174
21,30
65,105
13,120
106,170
136,108
161,49
147,80
163,175
130,39
23,144
42,104
47,113
128,33
14,53
155,26
170,192
52,152
181,73
107,87
68,142
99,121
181,158
101,157
123,11
114,101
32,62
49,171
66,35
109,21
100,81
68,118
190,19
15,178
22,123
116,80
144,33
11,41
15,188
45,144
77,135
177,196
75,144
173,16
174,38
183,197
176,33
25,172
36,122
47,128
117,75
28,41
90,200
137,58
81,92
23,114
168,148
46,125
27,92
53,151
120,102
82,126
114,138
51,179
184,50
125,107
67,131
195,136
102,74
163,36
90,89
52,57
43,198
113,49
167,34
111,77
14,140
83,177
154,106
50,147
87,71
86,21
